종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"092040","아미코젠","KOSDAQ","음식료·담배","22400","-250","-1.10","442505459200"
"083930","아바코","KOSDAQ","기계·장비","11900","100","0.85","183412296200"
"149950","아바텍","KOSDAQ","IT부품","14200","-50","-0.35","221626500000"
"036010","아비코전자","KOSDAQ","일반전기전자","12400","-250","-1.98","164832381600"
"050860","아세아텍","KOSDAQ","기계·장비","2845","-5","-0.18","64012500000"
"136410","아셈스","KOSDAQ","화학","12950","-100","-0.77","142697422700"
"246720","아스타","KOSDAQ","제약","4035","30","0.75","51102383265"
"067390","아스트","KOSDAQ","운송장비·부품","5180","0","0.00","133192744300"
"159010","아스플로","KOSDAQ","기계·장비","9500","10","0.11","126680020500"
"127710","아시아경제","KOSDAQ","디지털컨텐츠","1985","0","0.00","69284602770"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","4160","-45","-1.07","46262690240"
"227610","아우딘퓨쳐스","KOSDAQ","화학","2385","-155","-6.10","52896552480"
"143160","아이디스","KOSDAQ","통신장비","22550","-250","-1.10","241654594500"
"054800","아이디스홀딩스","KOSDAQ","기타서비스","12800","-350","-2.66","132451276800"
"332370","아이디피","KOSDAQ","정보기기","9230","-100","-1.07","61258245490"
"339950","아이비김영","KOSDAQ","기타서비스","2250","-15","-0.66","101129973750"
"099190","아이센스","KOSDAQ","의료·정밀기기","38700","150","0.39","532269660600"
"289010","아이스크림에듀","KOSDAQ","출판·매체복제","4780","-115","-2.35","61490096860"
"214430","아이쓰리시스템","KOSDAQ","일반전기전자","19450","250","1.30","138226482000"
"040910","아이씨디","KOSDAQ","반도체","9440","10","0.11","170537498720"
"368600","아이씨에이치","KOSDAQ","기타제조","20450","-1400","-6.41","115844239750"
"068940","아이씨케이","KOSDAQ","정보기기","3940","225","6.06","144836752180"
"052860","아이앤씨","KOSDAQ","반도체","3025","30","1.00","54035133350"
"069920","아이에스이커머스","KOSDAQ","유통","6900","-80","-1.15","178201897800"
"038880","아이에이","KOSDAQ","반도체","737","-2","-0.27","217244863550"
"307180","아이엘사이언스","KOSDAQ","일반전기전자","3910","-50","-1.26","91754007180"
"101390","아이엠","KOSDAQ","IT부품","5200","285","5.80","42138044000"
"078860","아이오케이","KOSDAQ","오락·문화","663","-11","-1.63","62400525720"
"114810","아이원스","KOSDAQ","IT부품","7790","0","0.00","228653435460"
"090150","아이윈","KOSDAQ","운송장비·부품","1910","-30","-1.55","78536592850"
"123010","아이윈플러스","KOSDAQ","반도체","625","5","0.81","74147970000"
"031310","아이즈비전","KOSDAQ","통신장비","2930","145","5.21","48168901140"
"185490","아이진","KOSDAQ","기타서비스","8860","140","1.61","190298092400"
"059100","아이컴포넌트","KOSDAQ","IT부품","6760","-30","-0.44","47799013600"
"262840","아이퀘스트","KOSDAQ","소프트웨어","8470","-160","-1.85","83514200000"
"175250","아이큐어","KOSDAQ","제약","10950","-100","-0.90","208068144150"
"052460","아이크래프트","KOSDAQ","컴퓨터서비스","3315","5","0.15","48425307840"
"119830","아이텍","KOSDAQ","반도체","8750","310","3.67","170305913750"
"052770","아이톡시","KOSDAQ","유통","2085","0","0.00","41353750305"
"124500","아이티센","KOSDAQ","컴퓨터서비스","4020","20","0.50","80027478660"
"372800","아이티아이즈","KOSDAQ","소프트웨어","9980","-70","-0.70","58652310300"
"084850","아이티엠반도체","KOSDAQ","반도체","31650","800","2.59","717756611100"
"114840","아이패밀리에스씨","KOSDAQ","화학","11550","-200","-1.70","98192879400"
"027360","아주IB투자","KOSDAQ","금융","2830","-10","-0.35","341928965480"
"032080","아즈텍WB","KOSDAQ","섬유·의류","2125","-15","-0.70","45668436625"
"013310","아진산업","KOSDAQ","운송장비·부품","3170","50","1.60","123016864940"
"059120","아진엑스텍","KOSDAQ","반도체","10250","-200","-1.91","99923109000"
"158430","아톤","KOSDAQ","소프트웨어","31600","-450","-1.40","137573033200"
"067160","아프리카TV","KOSDAQ","소프트웨어","74200","100","0.13","852911711400"
"001540","안국약품","KOSDAQ","제약","8940","-50","-0.56","116599234800"
"053800","안랩","KOSDAQ","소프트웨어","77000","-500","-0.65","771066835000"
"065660","안트로젠","KOSDAQ","유통","20600","100","0.49","200466283800"
"297570","알로이스","KOSDAQ","통신장비","1755","-50","-2.77","60760237590"
"260660","알리코제약","KOSDAQ","제약","6160","-60","-0.96","94414449360"
"361570","알비더블유","KOSDAQ","오락·문화","16000","-500","-3.03","153315088000"
"131370","알서포트","KOSDAQ","디지털컨텐츠","4525","-5","-0.11","241033550575"
"140670","알에스오토메이션","KOSDAQ","IT부품","13150","-150","-1.13","122336291000"
"096610","알에프세미","KOSDAQ","반도체","3675","20","0.55","39870497625"
"061040","알에프텍","KOSDAQ","통신장비","5560","200","3.73","178416280040"
"148250","알엔투테크놀로지","KOSDAQ","정보기기","8490","-110","-1.28","64918691610"
"347860","알체라","KOSDAQ","소프트웨어","13750","150","1.10","191825480000"
"196170","알테오젠","KOSDAQ","기타서비스","61300","800","1.32","2627237390500"
"123750","알톤스포츠","KOSDAQ","운송장비·부품","4255","120","2.90","54235493735"
"085810","알티캐스트","KOSDAQ","소프트웨어","1865","10","0.54","55363959185"
"117670","알파홀딩스","KOSDAQ","반도체","1340","-10","-0.74","36069630900"
"291650","압타머사이언스","KOSDAQ","기타서비스","9800","0","0.00","83203234800"
"293780","압타바이오","KOSDAQ","기타서비스","16950","-50","-0.29","377965778700"
"196300","애니젠","KOSDAQ","제약","9190","-190","-2.03","51487489640"
"310200","애니플러스","KOSDAQ","오락·문화","2620","-50","-1.87","91015912760"
"179530","애드바이오텍","KOSDAQ","제약","4585","20","0.44","41908935740"
"900100","애머릿지","KOSDAQ","유통","3585","0","0.00","112325790015"
"205500","액션스퀘어","KOSDAQ","디지털컨텐츠","4160","200","5.05","191022024960"
"052790","액토즈소프트","KOSDAQ","디지털컨텐츠","8790","-160","-1.79","99596308020"
"290740","액트로","KOSDAQ","IT부품","7110","30","0.42","71562228210"
"238090","앤디포스","KOSDAQ","비금속","5990","-80","-1.32","143636024970"
"092600","앤씨앤","KOSDAQ","반도체","2140","20","0.94","53678726380"
"129890","앱코","KOSDAQ","정보기기","11750","-350","-2.89","119012013500"
"174900","앱클론","KOSDAQ","제약","22850","3100","15.70","350017876650"
"255440","야스","KOSDAQ","IT부품","8630","-130","-1.48","112690540000"
"030960","양지사","KOSDAQ","출판·매체복제","18500","1350","7.87","295630000000"
"102120","어보브반도체","KOSDAQ","반도체","11150","-150","-1.33","194675130950"
"263540","어스앤에어로스페이스","KOSDAQ","운송장비·부품","10900","0","0.00","62519642300"
"238120","얼라인드","KOSDAQ","의료·정밀기기","9020","0","0.00","64848820960"
"019990","에너토크","KOSDAQ","기계·장비","11300","-300","-2.59","110243794400"
"270660","에브리봇","KOSDAQ","일반전기전자","39300","-1550","-3.79","239559870300"
"038680","에스넷","KOSDAQ","컴퓨터서비스","5880","130","2.26","94933558440"
"217480","에스디생명공학","KOSDAQ","화학","2530","-50","-1.94","56710116980"
"121890","에스디시스템","KOSDAQ","정보기기","739","0","0.00","8238120740"
"097780","에스맥","KOSDAQ","운송장비·부품","3385","0","0.00","191943209250"
"042110","에스씨디","KOSDAQ","일반전기전자","1800","5","0.28","86993215200"
"298060","에스씨엠생명과학","KOSDAQ","제약","9230","-360","-3.75","111872861100"
"065420","에스아이리소스","KOSDAQ","광업","703","-21","-2.90","47857558758"
"103230","에스앤더블류","KOSDAQ","기계·장비","2505","0","0.00","18036000000"
"260970","에스앤디","KOSDAQ","음식료·담배","20500","700","3.54","83218110000"
"101490","에스앤에스텍","KOSDAQ","반도체","21200","0","0.00","454770676400"
"095910","에스에너지","KOSDAQ","IT부품","6050","-350","-5.47","118002243150"
"275630","에스에스알","KOSDAQ","소프트웨어","6300","-40","-0.63","37913330700"
"031330","에스에이엠티","KOSDAQ","유통","3440","-25","-0.72","343983030480"
"060540","에스에이티","KOSDAQ","통신장비","2490","60","2.47","65071931940"
"351320","에스에이티이엔지","KOSDAQ","IT부품","3095","-10","-0.32","68139167170"
"056190","에스에프에이","KOSDAQ","기계·장비","40150","-150","-0.37","1441736714000"
"080000","에스엔유","KOSDAQ","기계·장비","2735","30","1.11","93873049450"
"214310","에스엘바이오닉스","KOSDAQ","반도체","4645","0","0.00","43721438745"
"041510","에스엠","KOSDAQ","오락·문화","67600","-400","-0.59","1608501507600"
"007820","에스엠코어","KOSDAQ","기계·장비","7040","20","0.28","141038979840"
"109610","에스와이","KOSDAQ","금속","3265","15","0.46","159682661000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","19500","-300","-1.52","192383646000"
"408920","에스케이증권7호스팩","KOSDAQ","금융","2185","0","0.00","7909700000"
"096630","에스코넥","KOSDAQ","IT부품","1150","-35","-2.95","76221957450"
"069510","에스텍","KOSDAQ","일반전기전자","8090","90","1.13","88261900000"
"041910","에스텍파마","KOSDAQ","제약","8120","-50","-0.61","96613895560"
"234300","에스트래픽","KOSDAQ","소프트웨어","4435","-50","-1.11","115083202970"
"039440","에스티아이","KOSDAQ","반도체","14350","-250","-1.71","227160500000"
"098660","에스티오","KOSDAQ","섬유·의류","3020","50","1.68","37752947520"
"052020","에스티큐브","KOSDAQ","IT부품","22300","450","2.06","949665636900"
"237690","에스티팜","KOSDAQ","제약","94700","-700","-0.73","1781190992500"
"050760","에스폴리텍","KOSDAQ","화학","3040","-105","-3.34","49657421120"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","24100","-850","-3.41","165671015600"
"317830","에스피시스템스","KOSDAQ","기계·장비","9840","-110","-1.11","86188087680"
"058610","에스피지","KOSDAQ","IT부품","16050","250","1.58","355946628000"
"043340","에쎈테크","KOSDAQ","기계·장비","953","-20","-2.06","68616000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","2765","-25","-0.90","60377231250"
"054630","에이디칩스","KOSDAQ","기타제조","312","1","0.32","24869351832"
"200710","에이디테크놀로지","KOSDAQ","반도체","12900","-150","-1.15","172012818300"
"096690","에이루트","KOSDAQ","정보기기","548","4","0.74","88219203504"
"298380","에이비엘바이오","KOSDAQ","제약","23150","550","2.43","1103283024100"
"203400","에이비온","KOSDAQ","기타서비스","11300","-400","-3.42","212917278100"
"195990","에이비프로바이오","KOSDAQ","기계·장비","805","-4","-0.49","218729316785"
"003800","에이스침대","KOSDAQ","기타제조","40350","-50","-0.12","447481500000"
"088800","에이스테크","KOSDAQ","통신장비","7450","270","3.76","334699243850"
"241840","에이스토리","KOSDAQ","오락·문화","22700","0","0.00","216557863800"
"312610","에이에프더블류","KOSDAQ","일반전기전자","3380","5","0.15","68468281440"
"072990","에이치시티","KOSDAQ","기타서비스","9500","-300","-3.06","67179421000"
"227100","에이치앤비디자인","KOSDAQ","일반전기전자","5800","805","16.12","62560081800"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","28250","50","0.18","152327248750"
"353070","에이치엠씨제4호스팩","KOSDAQ","금융","2085","0","0.00","8986350000"
"353060","에이치엠씨제5호스팩","KOSDAQ","금융","2090","10","0.48","10690350000"
"148930","에이치와이티씨","KOSDAQ","IT부품","16700","-300","-1.76","168264407100"
"044780","에이치케이","KOSDAQ","기계·장비","1865","5","0.27","34513292755"
"357230","에이치피오","KOSDAQ","음식료·담배","9810","-240","-2.39","195593349600"
"071670","에이테크솔루션","KOSDAQ","기계·장비","11900","100","0.85","119000000000"
"045660","에이텍","KOSDAQ","정보기기","11000","-600","-5.17","90860000000"
"224110","에이텍티앤","KOSDAQ","정보기기","11550","-250","-2.12","61677000000"
"230980","에이트원","KOSDAQ","출판·매체복제","1300","-30","-2.26","80636962900"
"021080","에이티넘인베스트","KOSDAQ","금융","3280","30","0.92","157440000000"
"089530","에이티세미콘","KOSDAQ","반도체","1660","200","13.70","84395100520"
"200470","에이팩트","KOSDAQ","반도체","5340","-50","-0.93","98662849260"
"262260","에이프로","KOSDAQ","일반전기전자","13500","250","1.89","194399932500"
"109960","에이프로젠 H&G","KOSDAQ","유통","495","-6","-1.20","88454132415"
"397030","에이프릴바이오","KOSDAQ","기타서비스","21600","-50","-0.23","227118060000"
"089970","에이피티씨","KOSDAQ","기계·장비","15950","-450","-2.74","382490490250"
"230240","에치에프알","KOSDAQ","통신장비","35100","-700","-1.96","473464812600"
"230360","에코마케팅","KOSDAQ","기타서비스","16000","200","1.27","516768464000"
"038870","에코바이오","KOSDAQ","기타서비스","6350","-90","-1.40","74955952450"
"128540","에코캡","KOSDAQ","운송장비·부품","6320","-30","-0.47","168683707200"
"086520","에코프로","KOSDAQ","일반전기전자","111200","-1000","-0.89","2773391495200"
"247540","에코프로비엠","KOSDAQ","일반전기전자","106100","-500","-0.47","10376722598400"
"383310","에코프로에이치엔","KOSDAQ","화학","53300","2600","5.13","815752875600"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2820","100","3.68","96357623400"
"073540","에프알텍","KOSDAQ","통신장비","3580","230","6.87","40812000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","7000","-140","-1.96","84560000000"
"064090","에프앤리퍼블릭","KOSDAQ","유통","3000","-30","-0.99","32968227000"
"036810","에프에스티","KOSDAQ","반도체","13750","-100","-0.72","299155848750"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","5360","-10","-0.19","81517007920"
"083500","에프엔에스테크","KOSDAQ","기계·장비","8980","80","0.90","76246683560"
"054940","엑사이엔씨","KOSDAQ","건설","1325","40","3.11","43954951100"
"950130","엑세스바이오","KOSDAQ","제약","14200","-250","-1.73","515680483400"
"205100","엑셈","KOSDAQ","소프트웨어","3850","10","0.26","140071751050"
"070300","엑스큐어","KOSDAQ","소프트웨어","3740","40","1.08","27549116760"
"092870","엑시콘","KOSDAQ","반도체","9400","-140","-1.47","98475593800"
"317870","엔바이오니아","KOSDAQ","기타제조","8120","-60","-0.73","63946226120"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","3380","20","0.60","110947526560"
"236810","엔비티","KOSDAQ","기타서비스","6740","-40","-0.59","114414371240"
"333620","엔시스","KOSDAQ","일반전기전자","15150","-250","-1.62","159928611600"
"101400","엔시트론","KOSDAQ","반도체","752","-5","-0.66","35497391456"
"217820","엔에스","KOSDAQ","기계·장비","8670","20","0.23","99819764790"
"031860","엔에스엔","KOSDAQ","유통","1050","-70","-6.25","88873697850"
"391060","엔에이치스팩20호","KOSDAQ","금융","2075","-5","-0.24","52912500000"
"396770","엔에이치스팩22호","KOSDAQ","금융","2185","30","1.39","14071400000"
"422040","엔에이치스팩23호","KOSDAQ","금융","2110","0","0.00","15107600000"
"265740","엔에프씨","KOSDAQ","화학","10450","-350","-3.24","93337310000"
"354200","엔젠바이오","KOSDAQ","기타서비스","8420","-130","-1.52","105274519040"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","3640","-185","-4.84","51134767320"
"182400","엔케이맥스","KOSDAQ","제약","19150","50","0.26","759242348000"
"348370","엔켐","KOSDAQ","화학","55000","-1800","-3.17","843725795000"
"069410","엔텔스","KOSDAQ","소프트웨어","6410","1020","18.92","65669321840"
"227950","엔투텍","KOSDAQ","기계·장비","1175","-30","-2.49","107596600625"
"291230","엔피","KOSDAQ","기타서비스","6740","90","1.35","277685465760"
"198080","엔피디","KOSDAQ","IT부품","2295","-110","-4.57","49423249575"
"048830","엔피케이","KOSDAQ","화학","1990","-15","-0.75","37260606770"
"096870","엘디티","KOSDAQ","반도체","3780","-5","-0.13","25244352000"
"376190","엘비루셈","KOSDAQ","반도체","7460","-90","-1.19","183516000000"
"061970","엘비세미콘","KOSDAQ","반도체","8730","-180","-2.02","382239488160"
"138690","엘아이에스","KOSDAQ","반도체","982","0","0.00","22849431320"
"290650","엘앤씨바이오","KOSDAQ","제약","24950","-350","-1.38","565988030450"
"066970","엘앤에프","KOSDAQ","IT부품","218900","-1000","-0.45","7864992942400"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","11750","50","0.43","157516493250"
"073110","엘엠에스","KOSDAQ","IT부품","7580","60","0.80","67429822900"
"083310","엘오티베큠","KOSDAQ","반도체","11200","-150","-1.32","199472369600"
"037950","엘컴텍","KOSDAQ","IT부품","1080","-25","-2.26","91203320520"
"170920","엘티씨","KOSDAQ","반도체","11000","50","0.46","88712415000"
"058630","엠게임","KOSDAQ","디지털컨텐츠","6760","-40","-0.59","132116608520"
"058970","엠로","KOSDAQ","소프트웨어","14800","50","0.34","165939376000"
"019590","엠벤처투자","KOSDAQ","금융","1445","-5","-0.34","117859774810"
"169330","엠브레인","KOSDAQ","기타서비스","3390","25","0.74","60806152020"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","12350","300","2.49","392100248800"
"009780","엠에스씨","KOSDAQ","음식료·담배","5790","-20","-0.34","101904000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","4610","25","0.55","201216570060"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","860","-19","-2.16","26033627600"
"033160","엠케이전자","KOSDAQ","반도체","12350","-350","-2.76","269324959150"
"347890","엠투아이","KOSDAQ","정보기기","9350","520","5.89","157063207400"
"033310","엠투엔","KOSDAQ","금속","9090","40","0.44","366710879790"
"259630","엠플러스","KOSDAQ","기계·장비","17550","-350","-1.96","215556155100"
"065150","엠피대산","KOSDAQ","유통","475","0","0.00","59509142375"
"115960","연우","KOSDAQ","화학","16350","100","0.62","202707300000"
"090740","연이비앤티","KOSDAQ","IT부품","2105","0","0.00","47277068575"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","9490","-110","-1.15","77163190000"
"007530","영신금속","KOSDAQ","금속","2530","0","0.00","48511363560"
"143540","영우디에스피","KOSDAQ","반도체","1955","-85","-4.17","87192794725"
"112290","영창케미칼","KOSDAQ","반도체","12650","-150","-1.17","127898394250"
"036560","영풍정밀","KOSDAQ","기계·장비","10750","0","0.00","169312500000"
"265560","영화테크","KOSDAQ","운송장비·부품","13250","-400","-2.93","141644885000"
"036000","예림당","KOSDAQ","출판·매체복제","1890","-10","-0.53","43534783530"
"250930","예선테크","KOSDAQ","화학","1280","5","0.39","42240563200"
"053280","예스24","KOSDAQ","인터넷","6300","30","0.48","157500000000"
"122640","예스티","KOSDAQ","반도체","9700","-200","-2.02","170183619100"
"900300","오가닉티코스메틱","KOSDAQ","금융","311","1","0.32","39357821280"
"045060","오공","KOSDAQ","화학","3500","-5","-0.14","59296909000"
"080520","오디텍","KOSDAQ","반도체","5060","-50","-0.98","59437841540"
"039830","오로라","KOSDAQ","기타서비스","8200","-10","-0.12","88255698000"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","13250","-350","-2.57","124106681500"
"046120","오르비텍","KOSDAQ","기타서비스","6900","-90","-1.29","186774885600"
"014940","오리엔탈정공","KOSDAQ","기계·장비","3270","-30","-0.91","149025871470"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1770","-10","-0.56","56184954240"
"010470","오리콤","KOSDAQ","기타서비스","6880","50","0.73","82388344000"
"352910","오비고","KOSDAQ","소프트웨어","13100","-250","-1.87","150005715800"
"053980","오상자이엘","KOSDAQ","컴퓨터서비스","5510","-100","-1.78","97790829820"
"052420","오성첨단소재","KOSDAQ","IT부품","2150","0","0.00","155160649600"
"241790","오션브릿지","KOSDAQ","반도체","13550","50","0.37","135535690700"
"039200","오스코텍","KOSDAQ","제약","19650","0","0.00","593558216250"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","2665","-10","-0.37","45676378410"
"031510","오스템","KOSDAQ","운송장비·부품","1890","-25","-1.31","52920000000"
"048260","오스템임플란트","KOSDAQ","의료·정밀기기","137800","3900","2.91","1968571802600"
"138080","오이솔루션","KOSDAQ","통신장비","23750","1200","5.32","252322256250"
"080580","오킨스전자","KOSDAQ","반도체","20900","-150","-0.71","369497328200"
"067170","오텍","KOSDAQ","운송장비·부품","6530","-90","-1.36","100507180650"
"353590","오토앤","KOSDAQ","유통","11850","-50","-0.42","152575504500"
"173130","오파스넷","KOSDAQ","소프트웨어","6190","50","0.81","73416061700"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","2825","-30","-1.05","88768231975"
"309930","오하임아이엔티","KOSDAQ","유통","3050","-35","-1.13","64716187100"
"244460","올리패스","KOSDAQ","제약","5820","310","5.63","159612359280"
"226950","올릭스","KOSDAQ","기타서비스","23550","1700","7.78","322709418000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","2050","55","2.76","95221177750"
"131030","옵투스제약","KOSDAQ","제약","6420","60","0.94","103703300040"
"082210","옵트론텍","KOSDAQ","IT부품","5170","50","0.98","126581995650"
"109080","옵티시스","KOSDAQ","통신장비","13700","1050","8.30","77213200000"
"153710","옵티팜","KOSDAQ","제약","8620","-40","-0.46","126455037960"
"321820","와이더플래닛","KOSDAQ","출판·매체복제","6970","-50","-0.71","48150725540"
"122990","와이솔","KOSDAQ","반도체","8580","30","0.35","241843953780"
"232140","와이아이케이","KOSDAQ","반도체","3945","-10","-0.25","323668905750"
"065530","와이어블","KOSDAQ","통신서비스","3045","250","8.94","160958700000"
"067900","와이엔텍","KOSDAQ","기타서비스","10550","200","1.93","192006402450"
"155650","와이엠씨","KOSDAQ","IT부품","6430","-620","-8.79","128435121940"
"273640","와이엠텍","KOSDAQ","일반전기전자","19950","-850","-4.09","218771700000"
"251370","와이엠티","KOSDAQ","화학","16600","-250","-1.48","256007839400"
"066430","와이오엠","KOSDAQ","유통","1875","-30","-1.57","30769436250"
"193250","와이제이엠게임즈","KOSDAQ","IT부품","1840","-25","-1.34","105447748560"
"273060","와이즈버즈","KOSDAQ","기타서비스","1255","-5","-0.40","63314711095"
"019210","와이지-원","KOSDAQ","금속","6690","-30","-0.45","204538849110"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","58400","-100","-0.17","1088477245600"
"332570","와이팜","KOSDAQ","IT부품","4200","-65","-1.52","155993695200"
"079000","와토스코리아","KOSDAQ","화학","5910","-10","-0.17","42552000000"
"032820","우리기술","KOSDAQ","일반전기전자","1995","0","0.00","298081263165"
"041190","우리기술투자","KOSDAQ","금융","5700","-30","-0.52","478800000000"
"115440","우리넷","KOSDAQ","통신장비","8660","40","0.46","84790770120"
"046970","우리로","KOSDAQ","유통","1410","-10","-0.70","45189983940"
"082850","우리바이오","KOSDAQ","일반전기전자","4185","-5","-0.12","200593653930"
"215360","우리산업","KOSDAQ","운송장비·부품","17200","-150","-0.86","157073203600"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","6100","280","4.81","115212780100"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1900","-5","-0.26","131551521700"
"037400","우리엔터프라이즈","KOSDAQ","유통","2665","25","0.95","69885217090"
"153490","우리이앤엘","KOSDAQ","반도체","1395","20","1.45","71814600000"
"101170","우림피티에스","KOSDAQ","기계·장비","7770","-90","-1.15","104895000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","3540","0","0.00","129650818500"
"103840","우양","KOSDAQ","음식료·담배","3520","-100","-2.76","50188160000"
"046940","우원개발","KOSDAQ","건설","5280","960","22.22","95432568000"
"215380","우정바이오","KOSDAQ","기타서비스","4410","5","0.11","57142623510"
"065680","우주일렉트로","KOSDAQ","IT부품","21500","250","1.18","213585730000"
"018620","우진비앤지","KOSDAQ","제약","2105","-15","-0.71","60811961765"
"307280","원바이오젠","KOSDAQ","제약","1615","60","3.86","58873868920"
"053080","원방테크","KOSDAQ","기계·장비","12100","-500","-3.97","157297664700"
"032940","원익","KOSDAQ","유통","3705","0","0.00","67405917150"
"240810","원익IPS","KOSDAQ","반도체","26650","-450","-1.66","1308085961650"
"074600","원익QnC","KOSDAQ","비금속","26350","-600","-2.23","692688800000"
"104830","원익머트리얼즈","KOSDAQ","반도체","28700","-800","-2.71","361849600000"
"014190","원익큐브","KOSDAQ","유통","2485","-35","-1.39","87968766410"
"131390","원익피앤이","KOSDAQ","일반전기전자","20800","-200","-0.95","308233328000"
"030530","원익홀딩스","KOSDAQ","기계·장비","3645","-55","-1.49","281532440745"
"012620","원일특강","KOSDAQ","금속","11350","350","3.18","49940000000"
"382840","원준","KOSDAQ","기계·장비","30700","-50","-0.16","462359591100"
"336570","원텍","KOSDAQ","의료·정밀기기","2775","15","0.54","241527539025"
"376980","원티드랩","KOSDAQ","소프트웨어","19050","-1050","-5.22","179796490800"
"008370","원풍","KOSDAQ","화학","5030","50","1.00","60360000000"
"008290","원풍물산","KOSDAQ","섬유·의류","822","16","1.99","33450204138"
"101160","월덱스","KOSDAQ","반도체","19300","-500","-2.53","318662164900"
"336060","웨이버스","KOSDAQ","출판·매체복제","1570","-20","-1.26","73295764000"
"095270","웨이브일렉트로","KOSDAQ","IT부품","5710","-70","-1.21","85485871760"
"065950","웰크론","KOSDAQ","섬유·의류","3330","-30","-0.89","94010235660"
"076080","웰크론한텍","KOSDAQ","건설","3980","-230","-5.46","82850649080"
"196700","웹스","KOSDAQ","화학","3400","60","1.80","48838089600"
"069080","웹젠","KOSDAQ","디지털컨텐츠","17800","-200","-1.11","628533735200"
"053580","웹케시","KOSDAQ","금융","18850","-250","-1.31","259870774800"
"071460","위니아","KOSDAQ","일반전기전자","2315","-60","-2.53","83264287925"
"377460","위니아에이드","KOSDAQ","운송","8660","-160","-1.81","133306887300"
"044340","위닉스","KOSDAQ","일반전기전자","11950","-250","-2.05","213587428750"
"330350","위더스제약","KOSDAQ","제약","8060","60","0.75","106333790680"
"348350","위드텍","KOSDAQ","의료·정밀기기","15950","0","0.00","162428420000"
"112040","위메이드","KOSDAQ","디지털컨텐츠","58400","-1400","-2.34","1973742580800"
"101730","위메이드맥스","KOSDAQ","디지털컨텐츠","18650","-700","-3.62","620957195800"
"123420","위메이드플레이","KOSDAQ","디지털컨텐츠","25350","-550","-2.12","290760494700"
"065370","위세아이텍","KOSDAQ","출판·매체복제","11800","-50","-0.42","77595313200"
"038620","위즈코프","KOSDAQ","유통","1050","0","0.00","69873788250"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","21500","150","0.70","919387751500"
"036090","위지트","KOSDAQ","기계·장비","888","3","0.34","86967906816"
"136540","윈스","KOSDAQ","소프트웨어","13750","50","0.36","190632227500"
"320000","윈텍","KOSDAQ","기계·장비","2130","-50","-2.29","39403185240"
"097800","윈팩","KOSDAQ","반도체","1600","25","1.59","79467425600"
"192390","윈하이텍","KOSDAQ","금속","3965","180","4.76","42254592640"
"313760","윌링스","KOSDAQ","일반전기전자","10300","0","0.00","58582970100"
"900340","윙입푸드","KOSDAQ","금융","1210","-15","-1.22","58047847880"
"064510","유네코","KOSDAQ","기계·장비","2750","0","0.00","27821777500"
"036200","유니셈","KOSDAQ","반도체","7310","-150","-2.01","224155470130"
"018000","유니슨","KOSDAQ","기계·장비","2570","-30","-1.15","314177419110"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","3020","-20","-0.66","44330601140"
"011320","유니크","KOSDAQ","운송장비·부품","6540","-50","-0.76","126357345300"
"086390","유니테스트","KOSDAQ","반도체","18000","-450","-2.44","380414268000"
"241690","유니테크노","KOSDAQ","운송장비·부품","5120","-110","-2.10","128059212800"
"142210","유니트론텍","KOSDAQ","유통","3850","45","1.18","72257573850"
"048430","유라테크","KOSDAQ","일반전기전자","6530","-20","-0.31","75225600000"
"206650","유바이오로직스","KOSDAQ","제약","15800","400","2.60","575827950600"
"089850","유비벨록스","KOSDAQ","소프트웨어","15900","-50","-0.31","113139582300"
"032620","유비케어","KOSDAQ","소프트웨어","5440","-140","-2.51","283952436160"
"264450","유비쿼스","KOSDAQ","통신장비","17950","550","3.16","183910422700"
"078070","유비쿼스홀딩스","KOSDAQ","금융","15550","-50","-0.32","290732565400"
"024800","유성티엔에스","KOSDAQ","운송","2540","40","1.60","79447689720"
